RecNum,EQID,EQName,Month,Day,Year,StationName,StaID,StaNetwork,StaSeqNum,StaLat,StaLong,M,Strike,Dip,Rake,EQmechanism,HypocenterLat,HypocenterLong,Zhyp,FiniteFaultModelFlag,Source_of_SourceParameters,Ztor,L,W,Repi,Rhyp,Rjb,Rrup,Rseis,Rx,Azimuth,Geology,Vs30,VsFlag,VsSource,VsReference,GroundMotionDataSource,PGA,T0.1S,T0.2S,T0.3S,T0.5S,T1.0S,T2.0S
318,4,Alum Rock,10,30,2007,San Juan Bautista - Fire Station,47126,CE,573,36.845,-121.537,5.4,323,87,180,Strike-slip,37.432,-121.776,9.2,0,BSL (2007),,,,68.4,69.016,,,,,,Qoa,370.789,0,NGA flatfile,PEER (2008),CESMD,0.016601921,0.021929432,0.030720352,0.034853407,0.060191694,0.024590039,0.00568978
319,4,Alum Rock,10,30,2007,Moss Landing - Hwy 1 & Dolan Rd,47216,CE,576,36.807,-121.779,5.4,323,87,180,Strike-slip,37.432,-121.776,9.2,0,BSL (2007),,,,69.4,70.007,,,,,,"Qal, deep (incl LA)",271.441,0,CGS geologic map,Jennings and Strand (1958),CESMD,0.01770872,0.035210936,0.0498267,0.041973801,0.0312,0.016297239,0.006734018
320,4,Alum Rock,10,30,2007,San Juan Bautista - Hwy 101/156 Overpass,47315,CE,580,36.862,-121.578,5.4,323,87,180,Strike-slip,37.432,-121.776,9.2,0,BSL (2007),,,,65.7,66.341,,,,,,Qoa,370.789,0,NGA flatfile,PEER (2008),CESMD,0.016120468,0.034800575,0.053236266,0.045219465,0.024395491,0.008116588,0.00181989
321,4,Alum Rock,10,30,2007,Gilroy #2 - Hwy 101/Bolsa Rd Motel,47380,CE,581,36.981,-121.557,5.4,323,87,180,Strike-slip,37.432,-121.776,9.2,0,BSL (2007),,,,53.6,54.384,,,,,,"Qal, deep (incl LA)",270.84,1,NGA flatfile,PEER (2008),CESMD,0.035468935,0.093140217,0.089498603,0.086548021,0.059393181,0.031360804,0.011534123
322,4,Alum Rock,10,30,2007,Gilroy #3 - Sewer Farm A,47381,CE,582,36.987,-121.537,5.4,323,87,180,Strike-slip,37.432,-121.776,9.2,0,BSL (2007),,,,53.8,54.581,,,,,,"Qal, deep (incl LA)",349.85,1,NGA flatfile,PEER (2008),CESMD,0.032166786,0.070565714,0.068110572,0.071649983,0.06408744,0.047000426,0.014309088
323,4,Alum Rock,10,30,2007,Hollister - South St & Pine Dr,47524,CE,584,36.848,-121.397,5.4,323,87,180,Strike-slip,37.432,-121.776,9.2,0,BSL (2007),,,,73,73.577,,,,,,Qoa,370.789,0,NGA flatfile,PEER (2008),CESMD,0.038803352,0.043149508,0.086915131,0.088549873,0.109752449,0.050783363,0.012257977
324,4,Alum Rock,10,30,2007,Salinas - 3-story County Hospital,47796,CE,587,36.697,-121.632,5.4,323,87,180,Strike-slip,37.432,-121.776,9.2,0,BSL (2007),,,,82.6,83.111,,,,,,Qoa,370.789,0,CGS geologic map,Jennings and Strand (1958),CESMD,0.009637061,0.01372953,0.032032171,0.025153529,0.022063091,0.018558017,0.00542
325,4,Alum Rock,10,30,2007,Santa Cruz - County Office Bldg Grounds,48906,CE,588,36.978,-122.021,5.4,323,87,180,Strike-slip,37.432,-121.776,9.2,0,BSL (2007),,,,54.9,55.666,,,,,,"Qal, deep (incl LA)",271.441,0,NGA flatfile,PEER (2008),CESMD,0.027884347,0.060705848,0.067523033,0.078648903,0.048233287,0.012724779,0.001852971
326,4,Alum Rock,10,30,2007,Los Banos,56012,CE,589,37.1,-120.818,5.4,323,87,180,Strike-slip,37.432,-121.776,9.2,0,BSL (2007),,,,91.8,92.26,,,,,,"Qal, deep (incl LA)",271.441,0,NGA flatfile,PEER (2008),CESMD,0.014417713,0.017642562,0.031984371,0.041279535,0.042974411,0.018397554,0.009873044
327,4,Alum Rock,10,30,2007,Merced - Caltrans Yard,56071,CE,590,37.289,-120.456,5.4,323,87,180,Strike-slip,37.432,-121.776,9.2,0,BSL (2007),,,,118.1,118.458,,,,,,Qoa,370.789,0,CGS geologic map,Wagner et al. (1991),CESMD,0.015912506,0.018292621,0.027197059,0.037549967,0.032013435,0.009184607,0.002234278
328,4,Alum Rock,10,30,2007,Modesto - Jr. College West,57011,CE,591,37.666,-121.037,5.4,323,87,180,Strike-slip,37.432,-121.776,9.2,0,BSL (2007),,,,70.4,70.999,,,,,,Qoa,370.789,0,CGS geologic map,Wagner et al. (1991),CESMD,0.012371803,0.015921997,0.029236108,0.036358218,0.02727453,0.01713009,0.0059998
329,4,Alum Rock,10,30,2007,Santa Clara - Agnew & Montague,57031,CE,592,37.392,-121.955,5.4,323,87,180,Strike-slip,37.432,-121.776,9.2,0,BSL (2007),,,,16.5,18.892,,,,,,"Qal, deep (incl LA)",271.441,0,CGS geologic map,Wagner et al. (1991),CESMD,0.064175165,0.142765542,0.16186723,0.117835479,0.046447928,0.029674905,0.012367296
330,4,Alum Rock,10,30,2007,Fremont - Mission San Jose Fire Sta,57064,CE,593,37.53,-121.92,5.4,323,87,180,Strike-slip,37.432,-121.776,9.2,0,BSL (2007),,,,16.7,19.066,,,,,,Qoa,367.57,1,NGA flatfile,PEER (2008),CESMD,0.0644053,0.118351172,0.153280788,0.124235261,0.103506522,0.03909028,0.007510892
331,4,Alum Rock,10,30,2007,Los Gatos - Linahan Dam,57180,CE,594,37.202,-121.988,5.4,323,87,180,Strike-slip,37.432,-121.776,9.2,0,BSL (2007),,,,31.7,33.008,,,,,,KJf,1070.34,1,NGA flatfile,PEER (2008),CESMD,0.024621148,0.080077775,0.03599111,0.023304935,0.012577758,0.008829043,0.003164996
332,4,Alum Rock,10,30,2007,Halls Valley - Grant Park,57191,CE,595,37.338,-121.714,5.4,323,87,180,Strike-slip,37.432,-121.776,9.2,0,BSL (2007),,,,11.8,14.963,,,,,,"Qal, thin",281.61,1,NGA flatfile,PEER (2008),CESMD,0.332497575,0.421160302,0.572009615,0.533308541,0.833994604,0.340097045,0.057807439
333,4,Alum Rock,10,30,2007,Stockton - Mendocino & Manchester,57195,CE,596,37.975,-121.314,5.4,323,87,180,Strike-slip,37.432,-121.776,9.2,0,BSL (2007),,,,72.7,73.28,,,,,,Qoa,370.789,0,CGS geologic map,Wagner et al. (1991),CESMD,0.014176737,0.015900943,0.023735417,0.020059661,0.035472806,0.014265343,0.004418869
334,4,Alum Rock,10,30,2007,Gilroy - 2-story Hospital,57200,CE,597,37.037,-121.571,5.4,323,87,180,Strike-slip,37.432,-121.776,9.2,0,BSL (2007),,,,47.5,48.383,,,,,,Qoa,370.789,0,CGS geologic map,Wagner et al. (1991),CESMD,0.017842096,0.034609825,0.049171638,0.041572467,0.051841296,0.037912531,0.019150979
335,4,Alum Rock,10,30,2007,Livermore - Patterson Reservoir Grnds,57201,CE,598,37.701,-121.684,5.4,323,87,180,Strike-slip,37.432,-121.776,9.2,0,BSL (2007),,,,31,32.336,,,,,,Tss,477.652,0,CGS geologic map,Wagner et al. (1991),CESMD,0.010261899,0.0117,0.023772042,0.028048529,0.027273614,0.012047406,0.005160698
336,4,Alum Rock,10,30,2007,Livermore - Corral Hollow Rd,57202,CE,599,37.638,-121.498,5.4,323,87,180,Strike-slip,37.432,-121.776,9.2,0,BSL (2007),,,,33.6,34.837,,,,,,Tss,477.652,0,CGS geologic map,Wagner et al. (1991),CESMD,0.008776462,0.013794202,0.031888556,0.025006399,0.011798686,0.006016336,0.004252105
337,4,Alum Rock,10,30,2007,Gilroy - Hwy 101 & Cohansey,57203,CE,600,37.035,-121.571,5.4,323,87,180,Strike-slip,37.432,-121.776,9.2,0,BSL (2007),,,,47.7,48.579,,,,,,Qoa,370.789,0,CGS geologic map,Wagner et al. (1991),CESMD,0.019235851,0.041898807,0.041646729,0.044832354,0.040859515,0.038038139,0.0169139
338,4,Alum Rock,10,30,2007,Midway - Hwy 580 & Patterson Pass Rd,57212,CE,601,37.712,-121.564,5.4,323,87,180,Strike-slip,37.432,-121.776,9.2,0,BSL (2007),,,,36.4,37.545,,,,,,Tss,477.652,0,CGS geologic map,Wagner et al. (1991),CESMD,0.013108236,0.033437255,0.025716143,0.023899791,0.017175564,0.007521569,0.003107411
339,4,Alum Rock,10,30,2007,Coyote Lake Dam - Southwest Abutment,57217,CE,602,37.118,-121.55,5.4,323,87,180,Strike-slip,37.432,-121.776,9.2,0,BSL (2007),,,,40.2,41.239,,,,,,Tv,597.12,0,NGA flatfile,PEER (2008),CESMD,0.145594086,0.176974574,0.366376855,0.48127435,0.326076678,0.087177979,0.014401389
340,4,Alum Rock,10,30,2007,San Jose - Hwy 101 & Metcalf Rd,57218,CE,603,37.224,-121.741,5.4,323,87,180,Strike-slip,37.432,-121.776,9.2,0,BSL (2007),,,,23.3,25.051,,,,,,"Qal, thin",338.539,0,CGS geologic map,Wagner et al. (1991),CESMD,0.053120793,0.148027025,0.139985714,0.140534693,0.056957352,0.035802235,0.012432216
341,4,Alum Rock,10,30,2007,Livermore - East & Vasco,57227,CE,604,37.681,-121.716,5.4,323,87,180,Strike-slip,37.432,-121.776,9.2,0,BSL (2007),,,,28.2,29.663,,,,,,"Qal, deep (incl LA)",271.441,0,CGS geologic map,Wagner et al. (1991),CESMD,0.012030204,0.017085667,0.031568972,0.032357379,0.025477637,0.013502592,0.004949889
342,4,Alum Rock,10,30,2007,Livermore - Vasco & Westgate,57252,CE,605,37.691,-121.717,5.4,323,87,180,Strike-slip,37.432,-121.776,9.2,0,BSL (2007),,,,29.3,30.71,,,,,,"Qal, deep (incl LA)",271.441,0,CGS geologic map,Wagner et al. (1991),CESMD,0.014195923,0.023654175,0.032625757,0.036660606,0.033918726,0.018393205,0.00633675
343,4,Alum Rock,10,30,2007,Livermore - Greenville & Eastgate,57253,CE,606,37.687,-121.701,5.4,323,87,180,Strike-slip,37.432,-121.776,9.2,0,BSL (2007),,,,29.1,30.52,,,,,,"Qal, deep (incl LA)",271.441,0,CGS geologic map,Wagner et al. (1991),CESMD,0.010890688,0.016878981,0.036346664,0.030315673,0.017529404,0.016646321,0.004264317
344,4,Alum Rock,10,30,2007,Livermore - Greenville & Arroyo Seco,57254,CE,607,37.672,-121.703,5.4,323,87,180,Strike-slip,37.432,-121.776,9.2,0,BSL (2007),,,,27.5,28.998,,,,,,QT,438.339,0,CGS geologic map,Wagner et al. (1991),CESMD,0.009868299,0.019492563,0.025658332,0.025696887,0.020199752,0.009924213,0.003583295
345,4,Alum Rock,10,30,2007,Santa Clara - Homestead & Lawrence Expwy,57299,CE,608,37.338,-121.998,5.4,323,87,180,Strike-slip,37.432,-121.776,9.2,0,BSL (2007),,,,22.3,24.123,,,,,,"Qal, deep (incl LA)",271.441,0,CGS geologic map,Wagner et al. (1991),CESMD,0.028879075,0.097238881,0.052022111,0.053134829,0.02319931,0.019974233,0.009878259
346,4,Alum Rock,10,30,2007,San Ramon - Pine Valley & Alcosta,57307,CE,609,37.744,-121.936,5.4,323,87,180,Strike-slip,37.432,-121.776,9.2,0,BSL (2007),,,,37.4,38.515,,,,,,"Qal, deep (incl LA)",271.441,0,CGS geologic map,Wagner et al. (1991),CESMD,0.01368624,0.016557778,0.026294106,0.025114139,0.044221262,0.016119553,0.005284089
347,4,Alum Rock,10,30,2007,Fremont - Stevenson & Civic Center Dr,57311,CE,610,37.551,-121.973,5.4,323,87,180,Strike-slip,37.432,-121.776,9.2,0,BSL (2007),,,,21.9,23.754,,,,,,"Qal, deep (incl LA)",271.441,0,CGS geologic map,Wagner et al. (1991),CESMD,0.031308805,0.043709496,0.11482073,0.110471716,0.049509595,0.019549425,0.005374384
348,4,Alum Rock,10,30,2007,Gilroy #6 - San Ysidro Microwave Site,57383,CE,611,37.025,-121.485,5.4,323,87,180,Strike-slip,37.432,-121.776,9.2,0,BSL (2007),,,,52,52.808,,,,,,Kss,663.31,1,NGA flatfile,PEER (2008),CESMD,0.034124066,0.039452376,0.063113548,0.073711736,0.07393443,0.053185054,0.007078135
349,4,Alum Rock,10,30,2007,Coyote Lake Dam - Downstream,57504,CE,612,37.124,-121.552,5.4,323,87,180,Strike-slip,37.432,-121.776,9.2,0,BSL (2007),,,,39.6,40.655,,,,,,"Qal, thin",295.01,1,NGA flatfile,PEER (2008),CESMD,0.068227896,0.089570643,0.159279628,0.195115351,0.07887395,0.058078998,0.010676235
350,4,Alum Rock,10,30,2007,San Jose - Santa Teresa Hills,57563,CE,613,37.21,-121.807,5.4,323,87,180,Strike-slip,37.432,-121.776,9.2,0,BSL (2007),,,,24.8,26.451,,,,,,serpentine,671.77,1,NGA flatfile,PEER (2008),CESMD,0.064055984,0.161232751,0.257856549,0.094297402,0.056387233,0.015801899,0.003964038
351,4,Alum Rock,10,30,2007,San Jose - Emory & Bellrose,57600,CE,614,37.329,-121.938,5.4,323,87,180,Strike-slip,37.432,-121.776,9.2,0,BSL (2007),,,,18.3,20.482,,,,,,"Qal, deep (incl LA)",271.441,0,NGA flatfile,PEER (2008),CESMD,0.116839777,0.209365709,0.347793042,0.266713329,0.093324059,0.055334167,0.009360844
352,4,Alum Rock,10,30,2007,Morgan Hill - 2-story Hospital,57614,CE,615,37.154,-121.645,5.4,323,87,180,Strike-slip,37.432,-121.776,9.2,0,BSL (2007),,,,33,34.258,,,,,,Qoa,370.789,0,CGS geologic map,Wagner et al. (1991),CESMD,0.027242512,0.038493636,0.082158384,0.094055303,0.060910426,0.034557922,0.024322829
353,4,Alum Rock,10,30,2007,Fremont - 3-story Police Dept Bldg,57783,CE,616,37.553,-121.968,5.4,323,87,180,Strike-slip,37.432,-121.776,9.2,0,BSL (2007),,,,21.6,23.478,,,,,,"Qal, deep (incl LA)",271.441,0,CGS geologic map,Wagner et al. (1991),CESMD,0.000896512,0.001614088,0.002452223,0.001515256,0.000800494,0.000501488,0.000212151
354,4,Alum Rock,10,30,2007,Fremont - 2-story City Library Bldg,57784,CE,617,37.551,-121.97,5.4,323,87,180,Strike-slip,37.432,-121.776,9.2,0,BSL (2007),,,,21.7,23.57,,,,,,"Qal, deep (incl LA)",271.441,0,CGS geologic map,Wagner et al. (1991),CESMD,0.042704251,0.063680688,0.127902306,0.117320075,0.060999672,0.021808485,0.005401731
355,4,Alum Rock,10,30,2007,Fremont - Kato & Page,57950,CE,618,37.468,-121.928,5.4,323,87,180,Strike-slip,37.432,-121.776,9.2,0,BSL (2007),,,,14,16.752,,,,,,"Qal, deep (incl LA)",271.441,0,CGS geologic map,Wagner et al. (1991),CESMD,0.060411972,0.107371318,0.150678466,0.1658433,0.082998193,0.031584173,0.010062207
356,4,Alum Rock,10,30,2007,Stanford - 4-story Residential Bldg,58019,CE,619,37.427,-122.161,5.4,323,87,180,Strike-slip,37.432,-121.776,9.2,0,BSL (2007),,,,34.1,35.319,,,,,,Qoa,370.789,0,CGS geologic map,Wagner et al. (1991),CESMD,0.010813052,0.024194214,0.038070461,0.029469645,0.021341977,0.011260506,0.002910086
357,4,Alum Rock,10,30,2007,Stanford - 3-story Hospital,58055,CE,620,37.435,-122.174,5.4,323,87,180,Strike-slip,37.432,-121.776,9.2,0,BSL (2007),,,,35.2,36.382,,,,,,Qoa,370.789,0,CGS geologic map,Wagner et al. (1991),CESMD,0.009096912,0.019571663,0.026348245,0.016375286,0.014578066,0.006224138,0.002695255
358,4,Alum Rock,10,30,2007,Saratoga - Aloha Ave,58065,CE,621,37.255,-122.032,5.4,323,87,180,Strike-slip,37.432,-121.776,9.2,0,BSL (2007),,,,29.9,31.283,,,,,,Qoa,370.789,0,NGA flatfile,PEER (2008),CESMD,0.017022658,0.038888302,0.033900442,0.044032602,0.025446021,0.0255,0.008319074
359,4,Alum Rock,10,30,2007,Woodside - Fire Station,58127,CE,622,37.429,-122.256,5.4,323,87,180,Strike-slip,37.432,-121.776,9.2,0,BSL (2007),,,,42.7,43.68,,,,,,QT,453.98,1,NGA flatfile,PEER (2008),CESMD,0.013879537,0.033163233,0.045772044,0.02439959,0.016959363,0.003434996,0.001197581
360,4,Alum Rock,10,30,2007,Santa Cruz - UCSC Lick Elect. Shop,58135,CE,623,37.001,-122.062,5.4,323,87,180,Strike-slip,37.432,-121.776,9.2,0,BSL (2007),,,,54.1,54.877,,,,,,Kgr,714,0,NGA flatfile,PEER (2008),CESMD,0.02219055,0.046472357,0.060921917,0.041047168,0.013996785,0.005181129,0.001284796
361,4,Alum Rock,10,30,2007,Alameda - Posey & Webster Geotech Array,58137,CE,624,37.79,-122.276,5.4,323,87,180,Strike-slip,37.432,-121.776,9.2,0,BSL (2007),,,,59.4,60.108,,,,,,af/qi,202.45,0,CGS geologic map,Wagner et al. (1991),CESMD,0.01082384,0.013045306,0.019159332,0.032306656,0.023996666,0.009918921,0.003678315
362,4,Alum Rock,10,30,2007,San Francisco - 4-story Office Bldg,58197,CE,625,37.789,-122.39,5.4,323,87,180,Strike-slip,37.432,-121.776,9.2,0,BSL (2007),,,,67.2,67.827,,,,,,KJf,712.822,0,CGS geologic map,Wagner et al. (1991),CESMD,0.004856805,0.00899322,0.013051667,0.011789656,0.008401333,0.002098833,0.000657404
363,4,Alum Rock,10,30,2007,Walnut Creek - 3-story Hospital,58199,CE,626,37.891,-122.059,5.4,323,87,180,Strike-slip,37.432,-121.776,9.2,0,BSL (2007),,,,56.7,57.442,,,,,,"Qal, thin",338.539,0,CGS geologic map,Wagner et al. (1991),CESMD,0.012150629,0.013278554,0.014814857,0.021799083,0.032042784,0.017076299,0.00406828
364,4,Alum Rock,10,30,2007,Orinda - BART Station Grounds,58209,CE,627,37.879,-122.185,5.4,323,87,180,Strike-slip,37.432,-121.776,9.2,0,BSL (2007),,,,61.2,61.888,,,,,,Tsh,376.073,0,CGS geologic map,Wagner et al. (1991),CESMD,0.008204837,0.01174138,0.024496734,0.020068632,0.011148094,0.00581713,0.001615921
365,4,Alum Rock,10,30,2007,San Mateo - Hwy 101 & Poplar,58215,CE,628,37.583,-122.32,5.4,323,87,180,Strike-slip,37.432,-121.776,9.2,0,BSL (2007),,,,50.7,51.528,,,,,,af/qi,202.45,0,CGS geologic map,Wagner et al. (1991),CESMD,0.015110738,0.020984995,0.03753918,0.053199624,0.029907357,0.010072438,0.001416475
366,4,Alum Rock,10,30,2007,San Francisco Airport - Engrng Svcs,58223,CE,629,37.622,-122.398,5.4,323,87,180,Strike-slip,37.432,-121.776,9.2,0,BSL (2007),,,,58.9,59.614,,,,,,af/qi,190.14,1,NGA flatfile,PEER (2008),CESMD,0.019370338,0.035143136,0.064493255,0.06639021,0.02769332,0.009214771,0.001471666
367,4,Alum Rock,10,30,2007,Oakland - 2-story Office Bldg,58224,CE,630,37.806,-122.267,5.4,323,87,180,Strike-slip,37.432,-121.776,9.2,0,BSL (2007),,,,60,60.701,,,,,,Qs,306.3,1,NGA flatfile,PEER (2008),CESMD,0.008566471,0.014411801,0.022371634,0.01910916,0.01413011,0.008979978,0.002730092
368,4,Alum Rock,10,30,2007,Redwood City - I280 & Canada Rd,58226,CE,631,37.456,-122.286,5.4,323,87,180,Strike-slip,37.432,-121.776,9.2,0,BSL (2007),,,,45.1,46.029,,,,,,KJf,712.822,0,CGS geologic map,Wagner et al. (1991),CESMD,0.00913757,0.027652125,0.019989998,0.016474222,0.008131716,0.002462844,0.000786416
369,4,Alum Rock,10,30,2007,Daly City - BART Station Grounds,58238,CE,632,37.705,-122.468,5.4,323,87,180,Strike-slip,37.432,-121.776,9.2,0,BSL (2007),,,,68.2,68.818,,,,,,Qs,297.917,0,CGS geologic map,Wagner et al. (1991),CESMD,0.017596082,0.053022071,0.038389842,0.030119761,0.016164777,0.003213876,0.000726818
370,4,Alum Rock,10,30,2007,Belmont - 2-story Office Bldg,58262,CE,633,37.512,-122.308,5.4,323,87,180,Strike-slip,37.432,-121.776,9.2,0,BSL (2007),,,,47.9,48.776,,,,,,KJf,627.59,1,NGA flatfile,PEER (2008),CESMD,0.005920793,0.016699102,0.019021041,0.012471167,0.010183221,0.002845347,0.000707871
371,4,Alum Rock,10,30,2007,Palo Alto - 2-story Office Bldg,58264,CE,634,37.453,-122.112,5.4,323,87,180,Strike-slip,37.432,-121.776,9.2,0,BSL (2007),,,,29.8,31.188,,,,,,af/qi,209.87,1,NGA flatfile,PEER (2008),CESMD,0.022926885,0.035134314,0.054936327,0.076525943,0.026383328,0.012427389,0.004607288
372,4,Alum Rock,10,30,2007,Castro Valley - Chester & Castro Valley,58339,CE,635,37.697,-122.08,5.4,323,87,180,Strike-slip,37.432,-121.776,9.2,0,BSL (2007),,,,39.8,40.849,,,,,,Qoa,370.789,0,CGS geologic map,Wagner et al. (1991),CESMD,0.014303328,0.020029978,0.037914113,0.034251277,0.032336048,0.02261526,0.002056502
373,4,Alum Rock,10,30,2007,San Lorenzo - Hesperian & Paseo Grande,58346,CE,636,37.68,-122.126,5.4,323,87,180,Strike-slip,37.432,-121.776,9.2,0,BSL (2007),,,,41.3,42.312,,,,,,"Qal, deep (incl LA)",271.441,0,CGS geologic map,Wagner et al. (1991),CESMD,0.013803027,0.033653529,0.039754245,0.02997599,0.026657832,0.008631802,0.003069886
374,4,Alum Rock,10,30,2007,Pleasant Hill - 3-story Commercial Bldg,58348,CE,637,37.946,-122.06,5.4,323,87,180,Strike-slip,37.432,-121.776,9.2,0,BSL (2007),,,,62.3,62.976,,,,,,"Qal, deep (incl LA)",271.441,0,CGS geologic map,Wagner et al. (1991),CESMD,0.010994132,0.012445079,0.012880994,0.016864163,0.032574069,0.020174241,0.004033745
375,4,Alum Rock,10,30,2007,Upper Crystal Springs Res. - Skylne(A10),58373,CE,638,37.462,-122.343,5.4,323,87,180,Strike-slip,37.432,-121.776,9.2,0,BSL (2007),,,,50.2,51.036,,,,,,Tss,391.91,1,NGA flatfile,PEER (2008),CESMD,0.013316467,0.018674849,0.030416772,0.033986174,0.025899228,0.007302993,0.001586443
376,4,Alum Rock,10,30,2007,Hayward - Pt Eden Way (APEEL 1E),58376,CE,639,37.623,-122.13,5.4,323,87,180,Strike-slip,37.432,-121.776,9.2,0,BSL (2007),,,,37.8,38.903,,,,,,Qi,220,0,NGA flatfile,PEER (2008),CESMD,0.011768452,0.0242,0.034607803,0.031551545,0.018084524,0.011066888,0.003303665
377,4,Alum Rock,10,30,2007,Upper Crystal Springs Res. - Pulgas (A7),58378,CE,640,37.484,-122.314,5.4,323,87,180,Strike-slip,37.432,-121.776,9.2,0,BSL (2007),,,,47.9,48.776,,,,,,Tss,415.27,1,NGA flatfile,PEER (2008),CESMD,0.020647716,0.052616347,0.044598206,0.054414244,0.020552372,0.005477956,0.001083051
378,4,Alum Rock,10,30,2007,Hayward - 4-story CSUH Science Bldg.,58488,CE,641,37.657,-122.053,5.4,323,87,180,Strike-slip,37.432,-121.776,9.2,0,BSL (2007),,,,35,36.189,,,,,,J metamorphic,622.859,0,CGS geologic map,Wagner et al. (1991),CESMD,0.004187565,0.007992359,0.012733813,0.011249,0.008478349,0.00496,0.001441874
379,4,Alum Rock,10,30,2007,Richmond - 3-story Office Bldg,58506,CE,642,37.978,-122.328,5.4,323,87,180,Strike-slip,37.432,-121.776,9.2,0,BSL (2007),,,,77.7,78.243,,,,,,Tsh,376.073,0,CGS geologic map,Wagner et al. (1991),CESMD,0.005138046,0.005936026,0.013319535,0.014447837,0.0103975,0.00704922,0.002658797
380,4,Alum Rock,10,30,2007,San Rafael - 2nd & Lincoln,58565,CE,643,37.969,-122.524,5.4,323,87,180,Strike-slip,37.432,-121.776,9.2,0,BSL (2007),,,,88.8,89.275,,,,,,"Qal, thin",338.539,0,CGS geologic map,Wagner et al. (1991),CESMD,0.014287154,0.017414936,0.059317114,0.031986247,0.006884766,0.007018974,0.002087103
381,4,Alum Rock,10,30,2007,Stanford - 2-story School Office Bldg (Demolished),58588,CE,644,37.428,-122.161,5.4,323,87,180,Strike-slip,37.432,-121.776,9.2,0,BSL (2007),,,,34.1,35.319,,,,,,Qoa,370.789,0,CGS geologic map,Wagner et al. (1991),CESMD,0.012450291,0.021745344,0.039260667,0.029181844,0.025834473,0.009794743,0.00295486
382,4,Alum Rock,10,30,2007,Stanford - 3-story School Bldg,58593,CE,645,37.432,-122.171,5.4,323,87,180,Strike-slip,37.432,-121.776,9.2,0,BSL (2007),,,,35,36.189,,,,,,Qoa,370.789,0,CGS geologic map,Wagner et al. (1991),CESMD,0.012601657,0.019361818,0.030338095,0.023843657,0.015874508,0.006608131,0.002766659
383,4,Alum Rock,10,30,2007,Redwood City - Oracle & Shoreway,58619,CE,646,37.53,-122.268,5.4,323,87,180,Strike-slip,37.432,-121.776,9.2,0,BSL (2007),,,,44.7,45.637,,,,,,af/qi,202.45,0,CGS geologic map,Wagner et al. (1991),CESMD,0.017997836,0.020942779,0.030986933,0.068580172,0.037618347,0.008743969,0.001737038
384,4,Alum Rock,10,30,2007,Treasure Island - Geotechnical Array,58642,CE,647,37.825,-122.373,5.4,323,87,180,Strike-slip,37.432,-121.776,9.2,0,BSL (2007),,,,68.4,69.016,,,,,,af/qi,202.45,0,CGS geologic map,Wagner et al. (1991),CESMD,0.011523456,0.018595698,0.039239266,0.035897493,0.015659821,0.015448301,0.003568081
385,4,Alum Rock,10,30,2007,Castro Valley - 3-story Hospital,58661,CE,648,37.697,-122.088,5.4,323,87,180,Strike-slip,37.432,-121.776,9.2,0,BSL (2007),,,,40.3,41.337,,,,,,Kss,513.703,0,CGS geologic map,Wagner et al. (1991),CESMD,0.00997463,0.0131225,0.027491089,0.026204198,0.021232051,0.013671137,0.001437185
386,4,Alum Rock,10,30,2007,Newark - City Hall Grounds,58665,CE,649,37.535,-122.031,5.4,323,87,180,Strike-slip,37.432,-121.776,9.2,0,BSL (2007),,,,25.2,26.827,,,,,,"Qal, deep (incl LA)",271.441,0,CGS geologic map,Wagner et al. (1991),CESMD,0.015627451,0.03919375,0.041512287,0.035439808,0.023365573,0.017,0.008856354
387,4,Alum Rock,10,30,2007,Hayward - 4-story City Hall,58769,CE,650,37.671,-122.085,5.4,323,87,180,Strike-slip,37.432,-121.776,9.2,0,BSL (2007),,,,38.1,39.195,,,,,,Qoa,370.789,0,CGS geologic map,Wagner et al. (1991),CESMD,0.007677953,0.013852076,0.019143145,0.011449017,0.011780025,0.013436517,0.001024109
388,4,Alum Rock,10,30,2007,Piedmont - Jr. High School Grounds A,58790,CE,651,37.821,-122.235,5.4,323,87,180,Strike-slip,37.432,-121.776,9.2,0,BSL (2007),,,,59.2,59.911,,,,,,KJf,712.822,0,CGS geologic map,Wagner et al. (1991),CESMD,0.010395754,0.018046606,0.038735772,0.018520259,0.010398942,0.004289522,0.001097251
389,4,Alum Rock,10,30,2007,Foster City - San Mateo Br Geotech Array,58968,CE,652,37.573,-122.263,5.4,323,87,180,Strike-slip,37.432,-121.776,9.2,0,BSL (2007),,,,45.8,46.715,,,,,,af/qi,202.45,0,CGS geologic map,Wagner et al. (1991),CESMD,0.00694397,0.014094325,0.015056162,0.011799576,0.005973893,0.003415963,0.000988999
